,text,intent,slots,pattern_id
1518,مثلا به اصلاحطلبها فقط گیر دادین اونم الکیه و خنده دار,offensive,o o o o o o o o o o o,3501518
1519, عدالت امام علی این رو ميگه ؟ تازه چین کافر هم هست یعنی به روز جزا اعتقاد ندارن,offensive,o o o o o o o o o o o o o o o o o o,3501519
1520,تو هم به خاطر سردار به خاطر کشور رأي بده,offensive,o o o o o o o o o o,3501520
1521,ملت باید کل سیستم را رد صلاحیت کند,offensive,o o o o o o o o,3501521
1522,بابا تو هم عين مزدورها بيا بگو لبيک يا خامنه اي کسي کاري باهات نداره,offensive,o o o o o o o o o o o o o o o,3501522
1523,ما هر چه خوردیم از واداده گی و عرب پرستی بوده,offensive,o o o o o o o o o o o,3501523
1524,انتخابات آزادوآگاهانه باحضور کليه اقشارباهرنوع تفکري بدون تعصب و کينه ورزي ودرنظرگرفتن منافع شخصي برگزاروبه فکرعدالت ورهايي ازوضعيت موجود باشيم که موردتنفرجامعه خودوجهاني نباشيم,offensive,o o o o o o o o o o o o o o o o o o o o o o o o,3501524
1525,پناه بر خدا از شر خر حزب اللهی های بی منطق,offensive,o o o o o o o o o o o,3501525
1526,یبار هم رهبران ایران از چین انتقاد نکردن,offensive,o o o o o o o o,3501526
1527, دیدم که چطور خاتمی ملعون را به مردم غالب کردنو بازهم اصلاحات باهوچیگری و بازی بااحساسات مردم مثل همیشه بدنبال قدرت بودنو وهستن,offensive,o o o o o o o o o o o o o o o o o o o o o o o,3501527
1528,اينکه بخايم تنش داشته باشيم فقط يه گروه خاص که توي تحريمها کاسبي ميکنن نفع ميبرن ومردم عادي هر روز فقير تر وضعيفتر خواهند شد,offensive,o o o o o o o o o o o o o o o o o o o o o o o o o,3501528
1529,آقاي عباسي شعار ما نه غربي و نه شرقي بود،الان نظاره کنيد به چه لجنگاهي کشيده شديم,offensive,o o o o o o o o o o o o o o o o o,3501529
1530,اگر حافظ يا سعدي از بر ميکرد نظرتون چي بود اگر کل اسم جنده هاي سليبريتي دنيا رو با آهنگهاي کثيف و غير اخلاقيشون از بر ميکردن آيا کودکيش خراب نميشد؟اي بي شرفا اي بيدشرفا اي بيشرفا اگر اين حرف رو يک آمريکايي يک انگليسي يک آلماني بزنه ميگم خب اونا گفتن انقدر حرص نميخوردم ولي اگر اين حرف از طرف جنده سليبريتي هاي چي بگم والله.....حالم بد شد,offensive,o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o,3501530
1531,نبار با رهبر و با تاکتيک قيام ميکنيم. ۱۴ ابان قيام سپيد علني ميشه,offensive,o o o o o o o o o o o o o o,3501531
1532,آقای رئیسی لطفا بخشي از بودجه کشور که صرف نهادهاي مذهبي هميشه طلبکار ميشه رو به دولت برگونيد تا کمي شرايط بهتر بشه,offensive,o o o o o o o o o o o o o o o o o o o o o o o,3501532
1533,ملت بايد ياد بگيريم ازخودگذشتگي رو ،همه دست به دست هم براي ايراني آباد,offensive,o o o o o o o o o o o o o o,3501533
1534,حکومت جنايتکار خامنه اي,offensive,o o o o,3501534
1535,سر تا پامون شده دروغ حکومت فاسد حکومت دروغگو ...,offensive,o o o o o o o o o o,3501535
1536, اقای روحانی شما تا چه زمانی میخوای با کلمات سفسته‌آمیز مردم رو گمراه کنی من واقعا تعجب میکنم که شما با چه رویی جلوی ملت ایران سر میکنید ایا به فکر اخرت خودتون هم هستین ایا به فکر جواب پس دادن در درگاه اللهی هم هستین ,offensive,o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o,3501536
1537,اگه میخواین برین خونه خدا یا هرجا اون پولا بده شکم ده نفرا سیر کن خدا از این کارت خوشش میاد ,offensive,o o o o o o o o o o o o o o o o o o o o o,3501537
1538,ادای حق مظلوم بدون شک پاداش بزرگی نزد خدای متعال خواهد_داشت آقای دکتر محمدی فرصت رحمت خداوند را از خودتان نگیرید,offensive,o o o o o o o o o o o o o o o o o o o o o,3501538
1539,اقای روحانی سخته که تو زندگیت افتخاری جز مادرت نداشته_باشی نمیدونم که ایا حرفا و نوشته هایه منو میخونید یا نه اما مهم نیست ,offensive,o o o o o o o o o o o o o o o o o o o o o o o o,3501539
1540,سپاه 2 تا فیش حقوقی داره مردم از 2 جا حقوق چون با ریا خودشون رو جا کردن تو مقام هاو ولی ارتش بدبخت هر روز بیچاره‌تر میشه ,offensive,o o o o o o o o o o o o o o o o o o o o o o o o o o o o,3501540
1541, اگر سپاه نبود ، امروز باید برای سفر به اهواز ، به ایلام ، به کرمانشاه ، به سنندج و ارومیه ، در صف طولانی مقابل در سفارتخانه‌های ایالت‌های جدید ، ساعت‌ها برای دریافت « ویزا » گردن کج می‌کردیم و معطل می‌شدیم,offensive,o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o,3501541
1542,جناب رهبری بیشتر مردم طرفدار آرمان‌های امام ره هستند از شما عاجزانه خواهشمندیم که کشور را از شر این انگل‌های اجتماعی پاک کنید ,offensive,o o o o o o o o o o o o o o o o o o o o o o o,3501542
1543, جناب روحانی ، شما که با رای مردم انتخاب شده‌اید ، مایه اقتدار کشورید یا مایه خفت و سرافکندگی جناب حقوقدان ، نحوه انتخاب فرماندهان نظامی در قانون اساسی تبیین‌شده‌است ،,offensive,o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o,3501543
1544,در دوران انتخابات ریاست جمهوری ، برای امکان تماس صوتی تلگرام انجام شده‌بود,offensive,o o o o o o o o o o o o o,3501544
1545, ب امید انصاف و ب امید عدالت,offensive,o o o o o o o,3501545
1546, عدم امنیت یعنی پس اندازت را از این بانک به اون بانک میبری مبادا ورشکسته شود عدم امنیت یعنی به مسافرت راحت نمی‌توانی بروی,offensive,o o o o o o o o o o o o o o o o o o o o o o o o,3501546
1547,مرگ بر خامنه‌ای ,offensive,o o o,3501547
1548,آقای جهرمی خودشان گفت از مجموعه میلیون کاربر تلگرام فقط میلیون کاربراز تلگرام رفتن,offensive,o o o o o o o o o o o o o o,3501548
1549,ب امید انصاف و ب امید عدالت,offensive,o o o o o o o,3501549
1550, اگرنظام عوض بشه بابرگشت متخصصین ایران چنان جهشی میکنه که درتاریخ به یادگارخواهدم,offensive,o o o o o o o o o o o o o,3501550
1551,اين آخوندا فقط زر مفت ميزنن,offensive,o o o o o o,3501551
1552,گاو هاي بي سرو پا تا کي چشم نديدن,offensive,o o o o o o o o o,3501552
1553,مملکت بااين دزدا ودروغ گوها درست نميشه,offensive,o o o o o o o,3501553
1554,خدا به همه شان لعنت کند انشااله,offensive,o o o o o o o,3501554
1555,گامهاِي بلندتون هم راحت باسِيد جر نخورِيد,offensive,o o o o o o o,3501555
1556,نابودي طرفدارای نظام,offensive,o o o,3501556
1557,مگه کوری نمیبینی خاک مملکتو فروختن دریای خزر رو فروختن بندر رو فروختن ماهی تو دریا رو,offensive,o o o o o o o o o o o o o o o o o,3501557
1558,نباید معترضین رو تنها بگذاریم,offensive,o o o o o,3501558
1559,اينده گان خوب قضاوت ميکنند و ننگ نفرين بر دودمان شيخ کوسه کثيف رفسنجان ميفرستند,offensive,o o o o o o o o o o o o o o o,3501559
1560,فقط زورشون به مردم خوب ميرسه اونم فقط به اين دليل که با رين و اسلام مغز مردم را دزديدند و برده و اسير شون کردند,offensive,o o o o o o o o o o o o o o o o o o o o o o o o o o,3501560
1561,بیچاره مردم بي صلاح بي دفاع,offensive,o o o o o o,3501561
1562,چهل سال با ميراث شاه فقط مفت خوردن و کاري نکردن,offensive,o o o o o o o o o o o,3501562
1563, صدها و هزاران ميليارد دلار اسلحه و تسليحات به کشورهاي خاورميانه فروختند و هزاران نوع امتياز از آنها گرفتند,offensive,o o o o o o o o o o o o o o o o o o o,3501563
1564,يکيشون هم نبايد عفو بخوره بدون محاکمه اعدام بشه ,offensive,o o o o o o o o o,3501564
1565,از آخوندا و تفکرات آنها دوري کن تا به آزادي واقعي وثروت واقعي برسی,offensive,o o o o o o o o o o o o o o,3501565
1566,ادم تويه خونه زندگي ميکنه همديگر را نمي شناسه چه جوري به اينا اطمينان ميکنيد وراي مي دهيد,offensive,o o o o o o o o o o o o o o o o o o,3501566
1567,علامه يحي نوري درر کتابي چاپ ۱۳۴۲ نوشته که ااز جمله مزيد و منافع حکومت اسلامي اين هست که در حکومت اسلامي احتياج به يک مامور و پليس و نيروي قهريه ا نيست که مردم بترسند,offensive,o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o,3501567
1568,من فکرميکنم همين قوم کافران درطول۱۴۰۰ سال نتوانستند چنين ضربات مهلکي بزنند که اينهازدند,offensive,o o o o o o o o o o o o o o,3501568
